ID,Latitude_dd,Longitude_dd,F_CODE,OCEAN
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1114_Search_1,-62.146634,-58.42127,48,Atlantic
1235_Search_1,-62.143769,-58.443661,48,Atlantic
1235_Search_1,-62.143769,-58.443661,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1114_Search_1,-61.179931,-54.914265,48,Atlantic
1235_Search_1,-61.175001,-55.006329,48,Atlantic
1235_Search_1,-61.175001,-55.006329,48,Atlantic
826_Search_1,-61.09658333,-56.13691667,48,Atlantic
826_Search_1,-61.09658333,-56.13691667,48,Atlantic
826_Search_1,-60.93858333,-55.8625,48,Atlantic
826_Search_1,-60.93858333,-55.8625,48,Atlantic
826_Search_1,-60.82508333,-55.64566667,48,Atlantic
826_Search_1,-60.82508333,-55.64566667,48,Atlantic
298_Search_1,-52.5,-58.5,41,Atlantic
298_Search_1,-52.5,-58.5,41,Atlantic
112_Search_1,-46.5,-66.5,41,Atlantic
112_Search_1,-46.5,-66.5,41,Atlantic
112_Search_1,-46.5,-61.75,41,Atlantic
112_Search_1,-46.5,-61.75,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
1640_Search_1,-45.03333333,-62.78333333,41,Atlantic
744_Search_1,-43.63333333,147.8333333,57,Indian
744_Search_1,-43.63333333,147.8333333,57,Indian
744_Search_1,-43.63333333,147.8333333,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-43.58333333,147.95,57,Indian
744_Search_1,-42.68333333,148.4166667,57,Indian
744_Search_1,-42.68333333,148.4166667,57,Indian
744_Search_1,-42.68333333,148.4166667,57,Indian
530_Search_1,-42.375,-63.190836,41,Atlantic
530_Search_1,-42.375,-63.190836,41,Atlantic
112_Search_1,-41.91666667,-64.41666667,41,Atlantic
112_Search_1,-41.91666667,-64.41666667,41,Atlantic
272_Search_1,-41.91666667,-64.41666667,41,Atlantic
272_Search_1,-41.91666667,-64.41666667,41,Atlantic
744_Search_1,-41.61666667,148.6166667,57,Indian
744_Search_1,-41.61666667,148.6166667,57,Indian
744_Search_1,-41.61666667,148.6166667,57,Indian
579_Search_1,-41.54166667,-64.375,41,Atlantic
272_Search_1,-40,-61,41,Atlantic
272_Search_1,-40,-61,41,Atlantic
272_Search_1,-38.13333333,-57.53333333,41,Atlantic
272_Search_1,-38.13333333,-57.53333333,41,Atlantic
744_Search_1,-37.525,139.8583333,57,Indian
744_Search_1,-37.525,139.8583333,57,Indian
744_Search_1,-37.525,139.8583333,57,Indian
112_Search_1,-36.75,-54.75,41,Atlantic
112_Search_1,-36.75,-54.75,41,Atlantic
744_Search_1,-36.06666667,135.7666667,57,Indian
744_Search_1,-36.06666667,135.7666667,57,Indian
744_Search_1,-36.06666667,135.7666667,57,Indian
272_Search_1,-35.5,-54.75,41,Atlantic
272_Search_1,-35.5,-54.75,41,Atlantic
2033_Search_1,-34.905534,21.460976,47,Atlantic
2033_Search_1,-34.905534,21.460976,47,Atlantic
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-34.431104,150.907335,81,Pacific
744_Search_1,-33.928338,151.320271,81,Pacific
744_Search_1,-33.928338,151.320271,81,Pacific
744_Search_1,-33.928338,151.320271,81,Pacific
2033_Search_1,-33.837482,17.826129,47,Atlantic
2033_Search_1,-33.837482,17.826129,47,Atlantic
744_Search_1,-33.53333333,127.15,57,Indian
744_Search_1,-33.53333333,127.15,57,Indian
744_Search_1,-33.53333333,127.15,57,Indian
744_Search_1,-33.45,128.9583333,57,Indian
744_Search_1,-33.45,128.9583333,57,Indian
744_Search_1,-33.45,128.9583333,57,Indian
1412_Search_1,-32.45,-71.63333333,87,Pacific
1412_Search_1,-32.45,-71.63333333,87,Pacific
1412_Search_1,-32.45,-71.63333333,87,Pacific
1412_Search_1,-32.45,-71.63333333,87,Pacific
1412_Search_1,-32.45,-71.63333333,87,Pacific
1412_Search_1,-32.45,-71.63333333,87,Pacific
645_Search_1,-19.376297,147.6611,71,Pacific
645_Search_1,-19.376297,147.6611,71,Pacific
645_Search_1,-18.783703,146.6561,71,Pacific
645_Search_1,-18.783703,146.6561,71,Pacific
645_Search_1,-16.413334,146.00166,71,Pacific
645_Search_1,-16.413334,146.00166,71,Pacific
645_Search_1,-13.82963,144.03839,71,Pacific
645_Search_1,-13.82963,144.03839,71,Pacific
1007_Search_1,-8.691666667,-108.9083333,87,Pacific
1007_Search_1,-8.691666667,-108.9083333,87,Pacific
1007_Search_1,-8.691666667,-108.9083333,87,Pacific
1007_Search_1,-8.678888889,-115.07125,87,Pacific
1007_Search_1,-8.678888889,-115.07125,87,Pacific
1007_Search_1,-8.678888889,-115.07125,87,Pacific
763_Search_1,-6.527359,-18.217669,47,Atlantic
763_Search_1,-6.527359,-18.217669,47,Atlantic
763_Search_1,-6.527359,-18.217669,47,Atlantic
763_Search_1,-6.527359,-18.217669,47,Atlantic
763_Search_1,-6.527359,-18.217669,47,Atlantic
763_Search_1,-6.527359,-18.217669,47,Atlantic
1102_Search_1,2,-3,34,Atlantic
1102_Search_1,2,-3,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
763_Search_1,14.196716,-23.431936,34,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
614_Search_1,18.60833333,-88.14166667,31,Atlantic
155_Search_1,19.9372,-90.4857,31,Atlantic
155_Search_1,19.9372,-90.4857,31,Atlantic
155_Search_1,21.1703,-90.1377,31,Atlantic
155_Search_1,21.1703,-90.1377,31,Atlantic
155_Search_1,21.3038,-89.8575,31,Atlantic
155_Search_1,21.3038,-89.8575,31,Atlantic
155_Search_1,21.3863,-89.6186,31,Atlantic
155_Search_1,21.3863,-89.6186,31,Atlantic
155_Search_1,21.4699,-89.1302,31,Atlantic
155_Search_1,21.4699,-89.1302,31,Atlantic
155_Search_1,21.6679,-88.0597,31,Atlantic
155_Search_1,21.6679,-88.0597,31,Atlantic
155_Search_1,21.6815,-87.2901,31,Atlantic
155_Search_1,21.6815,-87.2901,31,Atlantic
1923_Search_1,28.116331,-16.120483,34,Atlantic
1923_Search_1,28.116331,-16.120483,34,Atlantic
1626_Search_1,28.659693,-88.681367,31,Atlantic
1626_Search_1,28.659693,-88.681367,31,Atlantic
410_Search_1,30.06166667,-28.4925,34,Atlantic
410_Search_1,30.06166667,-28.4925,34,Atlantic
2082_Search_1,30.41611111,-115.9808333,77,Pacific
2082_Search_1,30.41611111,-115.9808333,77,Pacific
1371_Search_1,32.37222222,-16.275,34,Atlantic
1371_Search_1,32.37222222,-16.275,34,Atlantic
948_Search_1,32.37222222,-16.275,34,Atlantic
948_Search_1,32.37222222,-16.275,34,Atlantic
273_Search_1,32.414589,-12.651016,34,Atlantic
827_Search_1,32.6,-16.9,34,Atlantic
827_Search_1,32.6,-16.9,34,Atlantic
1923_Search_1,32.680273,-16.712173,34,Atlantic
1923_Search_1,32.680273,-16.712173,34,Atlantic
1206_Search_1,32.768529,-16.531411,34,Atlantic
1206_Search_1,32.768529,-16.531411,34,Atlantic
1206_Search_1,32.768529,-16.531411,34,Atlantic
1206_Search_1,32.768529,-16.531411,34,Atlantic
764_Search_1,32.923426,-16.81576,34,Atlantic
764_Search_1,32.923426,-16.81576,34,Atlantic
1190_Search_1,33.125,-16.275,34,Atlantic
1190_Search_1,33.125,-16.275,34,Atlantic
1190_Search_1,33.125,-16.275,34,Atlantic
1190_Search_1,33.125,-16.275,34,Atlantic
1223_Search_1,33.4756,-117.752,77,Pacific
1223_Search_1,33.4756,-117.752,77,Pacific
1223_Search_1,33.71083333,-118.2346667,77,Pacific
1223_Search_1,33.71083333,-118.2346667,77,Pacific
1223_Search_1,33.71433333,-118.2435,77,Pacific
1223_Search_1,33.71433333,-118.2435,77,Pacific
1223_Search_1,33.72266667,-118.2426667,77,Pacific
1223_Search_1,33.72266667,-118.2426667,77,Pacific
1223_Search_1,33.726,-118.235,77,Pacific
1223_Search_1,33.726,-118.235,77,Pacific
1043_Search_1,33.85472167,-118.438055,77,Pacific
1043_Search_1,33.85472167,-118.438055,77,Pacific
1043_Search_1,33.9075,-118.524445,77,Pacific
1043_Search_1,33.9075,-118.524445,77,Pacific
1043_Search_1,33.91166667,-118.55,77,Pacific
1043_Search_1,33.91166667,-118.55,77,Pacific
1043_Search_1,33.928055,-118.5347217,77,Pacific
1043_Search_1,33.928055,-118.5347217,77,Pacific
1043_Search_1,33.98972167,-118.600555,77,Pacific
1043_Search_1,33.98972167,-118.600555,77,Pacific
1043_Search_1,33.99722167,-118.7175,77,Pacific
1043_Search_1,33.99722167,-118.7175,77,Pacific
340_Search_1,34.74861111,-16.77611111,34,Atlantic
340_Search_1,34.74861111,-16.77611111,34,Atlantic
340_Search_1,34.74861111,-16.77611111,34,Atlantic
119_Search_1,34.957447,-7.3469386,34,Atlantic
470_Search_1,35.244861,11.413666,37,Atlantic
470_Search_1,35.244861,11.413666,37,Atlantic
470_Search_1,35.244861,11.413666,37,Atlantic
470_Search_1,35.244861,11.413666,37,Atlantic
244_Search_1,36.713089,-3.528018,37,Atlantic
244_Search_1,36.713089,-3.528018,37,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
763_Search_1,37.033493,-26.83867,27,Atlantic
370_Search_1,37.110131,-1.416334,37,Atlantic
273_Search_1,37.351366,-0.255731,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1180_Search_1,37.5,-1,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
1091_Search_1,38.1,11.43333333,37,Atlantic
119_Search_1,38.234043,3.010204,37,Atlantic
827_Search_1,38.25,-9.166666667,27,Atlantic
827_Search_1,38.25,-9.166666667,27,Atlantic
1600_Search_1,38.340022,3.008772,37,Atlantic
1206_Search_1,38.425169,-9.090016,27,Atlantic
1206_Search_1,38.425169,-9.090016,27,Atlantic
1206_Search_1,38.425169,-9.090016,27,Atlantic
1206_Search_1,38.425169,-9.090016,27,Atlantic
764_Search_1,38.453084,-27.537492,27,Atlantic
764_Search_1,38.453084,-27.537492,27,Atlantic
1206_Search_1,38.769465,-28.605325,27,Atlantic
1206_Search_1,38.769465,-28.605325,27,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
350_Search_1,38.909367,25.223429,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
1091_Search_1,39,18,37,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
763_Search_1,39.027664,-40.056393,27,Atlantic
1980_Search_1,39.073753,25.050832,37,Atlantic
1980_Search_1,39.073753,25.050832,37,Atlantic
1520_Search_1,39.163828,26.206596,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1593_Search_1,39.3075,1.3225,37,Atlantic
1923_Search_1,39.354553,-9.41124,27,Atlantic
1923_Search_1,39.354553,-9.41124,27,Atlantic
868_Search_1,39.450325,1.2947279,37,Atlantic
868_Search_1,39.450325,1.2947279,37,Atlantic
868_Search_1,39.450325,1.2947279,37,Atlantic
764_Search_1,39.660289,-9.318378,27,Atlantic
764_Search_1,39.660289,-9.318378,27,Atlantic
714_Search_1,39.75,14.7,37,Atlantic
714_Search_1,39.75,14.7,37,Atlantic
119_Search_1,39.765957,5.255102,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
1593_Search_1,39.81666667,2.346666667,37,Atlantic
868_Search_1,39.9438,2.2802818,37,Atlantic
868_Search_1,39.9438,2.2802818,37,Atlantic
868_Search_1,39.9438,2.2802818,37,Atlantic
1035_Search_1,40.065,9.778333333,37,Atlantic
1035_Search_1,40.065,9.778333333,37,Atlantic
1035_Search_1,40.065,9.778333333,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.76222222,1.547777778,37,Atlantic
1593_Search_1,40.775,1.675,37,Atlantic
1593_Search_1,40.775,1.675,37,Atlantic
1593_Search_1,40.775,1.675,37,Atlantic
868_Search_1,40.795532,1.7707028,37,Atlantic
868_Search_1,40.795532,1.7707028,37,Atlantic
868_Search_1,40.795532,1.7707028,37,Atlantic
1971_Search_1,40.930431,8.476326,37,Atlantic
1971_Search_1,40.930431,8.476326,37,Atlantic
1971_Search_1,40.930431,8.476326,37,Atlantic
1971_Search_1,40.930431,8.476326,37,Atlantic
868_Search_1,40.944332,2.0781822,37,Atlantic
868_Search_1,40.944332,2.0781822,37,Atlantic
868_Search_1,40.944332,2.0781822,37,Atlantic
351_Search_1,40.99473,1.340644,37,Atlantic
351_Search_1,40.99473,1.340644,37,Atlantic
351_Search_1,40.99473,1.340644,37,Atlantic
351_Search_1,40.99473,1.340644,37,Atlantic
814_Search_1,41.08333333,13.65,37,Atlantic
814_Search_1,41.08333333,13.65,37,Atlantic
1593_Search_1,41.09666667,2.156666667,37,Atlantic
1593_Search_1,41.09666667,2.156666667,37,Atlantic
1593_Search_1,41.09666667,2.156666667,37,Atlantic
766_Search_1,41.167835,-29.64089,27,Atlantic
766_Search_1,41.167835,-29.64089,27,Atlantic
766_Search_1,41.167835,-29.64089,27,Atlantic
1593_Search_1,41.175,2.41,37,Atlantic
1593_Search_1,41.175,2.41,37,Atlantic
1593_Search_1,41.175,2.41,37,Atlantic
1593_Search_1,41.18666667,2.413333333,37,Atlantic
1593_Search_1,41.18666667,2.413333333,37,Atlantic
1593_Search_1,41.18666667,2.413333333,37,Atlantic
1593_Search_1,41.195,2.43,37,Atlantic
1593_Search_1,41.195,2.43,37,Atlantic
1593_Search_1,41.195,2.43,37,Atlantic
1593_Search_1,41.1975,2.44,37,Atlantic
1593_Search_1,41.1975,2.44,37,Atlantic
1593_Search_1,41.1975,2.44,37,Atlantic
814_Search_1,41.33333333,12.46666667,37,Atlantic
814_Search_1,41.33333333,12.46666667,37,Atlantic
1917_Search_1,41.476235,18.186741,37,Atlantic
1917_Search_1,41.476235,18.186741,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
869_Search_1,41.63333333,37.325,37,Atlantic
1917_Search_1,41.877039,10.304811,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
1091_Search_1,41.98333333,10,37,Atlantic
814_Search_1,41.98333333,11.68333333,37,Atlantic
814_Search_1,41.98333333,11.68333333,37,Atlantic
441_Search_1,42.065193,-66.61719,21,Atlantic
441_Search_1,42.065193,-66.61719,21,Atlantic
714_Search_1,42.1,-9.466666667,27,Atlantic
714_Search_1,42.1,-9.466666667,27,Atlantic
1475_Search_1,42.10833333,3.334306,37,Atlantic
1475_Search_1,42.10833333,3.334306,37,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
1125_Search_1,42.25,-9.416666667,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
766_Search_1,42.313942,-30.22802,27,Atlantic
1419_Search_1,42.63333333,-9.1,27,Atlantic
1419_Search_1,42.63333333,-9.1,27,Atlantic
1419_Search_1,42.63333333,-9.1,27,Atlantic
1419_Search_1,42.63333333,-9.1,27,Atlantic
404_Search_1,42.70833333,15.91666667,37,Atlantic
404_Search_1,42.70833333,15.91666667,37,Atlantic
404_Search_1,42.70833333,15.91666667,37,Atlantic
404_Search_1,42.70833333,15.91666667,37,Atlantic
404_Search_1,42.70833333,15.91666667,37,Atlantic
441_Search_1,42.759567,-66.031395,21,Atlantic
441_Search_1,42.759567,-66.031395,21,Atlantic
